,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
2415,5,3,4,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,2,5,0
2416,2,0,4,1,5,1,0,0,10,1,1,2,2,3,6,0,2,1,4,3,4,0
2417,5,3,4,1,5,1,0,0,9,1,1,2,2,3,7,0,2,1,4,2,5,0
2418,5,3,4,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,2,5,0
2419,2,0,4,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,2,4,0
2420,5,0,4,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,3,5,0
2421,5,0,4,1,5,1,0,0,7,1,1,2,2,3,7,0,2,1,4,3,4,0
2422,5,3,4,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,2,5,0
2423,2,0,3,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,3,5,0
2424,5,0,2,1,5,1,0,0,9,1,1,2,2,7,7,0,2,1,4,3,5,0
2425,2,0,4,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,3,4,0
2426,5,2,5,0,1,1,0,1,2,0,1,2,2,7,7,0,2,1,4,2,4,0
2427,5,0,2,1,5,1,0,0,9,1,1,2,2,6,6,0,2,1,4,3,5,0
2428,2,0,4,1,5,1,0,0,10,1,1,2,2,6,3,0,2,1,4,2,5,0
2429,5,0,4,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,2,5,0
2430,2,0,2,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,3,4,0
2431,5,3,2,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,2,5,0
2432,5,0,3,1,5,1,0,0,10,1,1,2,2,7,3,0,2,1,4,3,5,0
2433,5,0,3,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,3,5,0
2434,5,0,3,1,5,1,0,0,7,1,1,2,2,3,7,0,2,1,4,2,4,0
2435,5,0,3,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,3,5,0
2436,2,0,3,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,3,5,0
2437,5,0,2,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,3,4,0
2438,2,3,4,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,2,5,0
2439,2,3,2,1,5,1,0,0,9,1,1,2,2,3,7,0,2,1,4,2,4,0
2440,5,3,3,1,5,1,0,0,9,1,1,2,2,7,7,0,2,1,4,3,5,0
2441,5,3,3,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,2,5,0
2442,5,0,3,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,2,5,0
2443,5,0,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,1
2444,5,3,4,1,5,1,0,0,9,1,1,2,2,7,6,0,2,1,4,2,4,0
2445,5,3,2,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,3,5,0
2446,5,0,4,1,5,1,0,0,10,1,1,2,2,6,3,0,2,1,4,2,4,0
2447,2,0,4,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,3,5,0
2448,2,0,4,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,2,4,0
2449,2,0,3,1,5,1,0,0,5,1,1,2,2,7,7,0,2,1,4,2,5,0
2450,2,0,3,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,3,5,0
2451,5,3,3,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,3,5,0
2452,5,0,3,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,0,1
2453,5,3,3,1,5,1,0,0,5,1,1,2,2,7,7,0,2,1,4,2,5,0
2454,5,0,2,1,5,1,0,0,7,1,1,2,2,7,6,0,2,1,4,2,5,0
2455,2,0,4,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,2,4,0
2456,5,3,2,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,3,5,0
2457,5,0,3,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,3,4,0
2458,5,0,4,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,2,5,0
2459,5,3,2,1,5,1,0,0,10,1,1,2,2,7,6,0,2,1,4,3,4,0
2460,5,0,4,1,5,1,0,0,10,1,1,2,2,7,6,0,2,1,4,2,4,0
2461,2,0,3,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,2,5,0
2462,5,3,3,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,2,5,0
2463,5,3,3,1,5,1,0,0,9,1,1,2,2,7,6,0,2,1,4,2,4,0
2464,2,0,4,1,5,1,0,0,9,1,1,2,2,6,7,0,2,1,4,3,5,0
2465,5,0,3,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,2,4,0
2466,2,0,4,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,3,4,0
2467,5,3,2,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,2,4,0
2468,5,0,4,1,5,1,0,0,9,1,1,2,2,6,6,0,2,1,4,2,5,0
2469,5,3,3,1,5,1,0,0,10,1,1,2,2,3,6,0,2,1,4,2,4,0
2470,2,0,3,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,2,4,0
2471,5,0,3,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,3,4,0
2472,5,0,4,1,5,1,0,0,10,1,1,2,2,3,3,0,2,1,4,2,4,0
2473,5,3,3,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,3,4,0
2474,5,3,3,1,5,1,0,0,7,1,1,2,2,7,6,0,2,1,4,3,5,0
2475,5,3,2,1,5,1,0,0,5,1,1,2,2,7,6,0,2,1,4,3,4,0
2476,5,3,4,1,5,1,0,0,10,1,1,2,2,6,3,0,2,1,4,2,4,0
2477,5,3,3,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,2,5,0
2478,2,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,5
2479,5,2,3,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,3,1
2480,5,0,3,1,5,1,0,0,9,1,1,2,2,3,6,0,2,1,4,2,4,0
2481,5,0,2,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,2,5,0
2482,5,2,5,0,1,1,1,1,9,0,1,2,2,7,7,0,2,1,4,3,3,0
2483,5,3,4,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,2,5,0
2484,5,0,2,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,2,4,0
2485,5,3,4,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,3,5,0
2486,5,3,2,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,2,4,0
2487,5,2,8,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,3,3,1
2488,2,0,3,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,3,4,0
2489,5,3,3,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,3,4,0
2490,5,3,3,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,3,4,0
2491,5,0,2,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,3,5,0
2492,5,3,3,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,2,4,0
2493,5,3,3,1,5,1,0,0,10,1,1,2,2,7,6,0,2,1,4,3,4,0
2494,5,0,2,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,2,5,0
2495,2,3,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,5
2496,2,0,4,1,5,1,0,0,9,1,1,2,2,7,7,0,2,1,4,3,5,0
2497,5,0,2,1,5,1,0,0,10,1,1,2,2,3,7,0,2,1,4,2,5,0
2498,5,0,2,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,3,4,0
2499,5,3,3,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,2,4,0
2500,2,2,8,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,3,1
2501,5,0,4,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,0,1
2502,5,0,4,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,2,4,0
2503,2,0,4,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,3,4,0
2504,5,3,2,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,3,5,0
2505,5,3,2,1,5,1,0,0,9,1,1,2,2,6,6,0,2,1,4,3,5,0
2506,5,3,2,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,3,5,0
2507,2,0,4,1,5,1,0,0,10,1,1,2,2,7,6,0,2,1,4,2,5,0
2508,5,0,3,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,2,4,0
2509,2,0,4,1,5,1,0,0,10,1,1,2,2,7,3,0,2,1,4,2,4,0
2510,2,0,2,1,5,1,0,0,5,1,1,2,2,7,6,0,2,1,4,3,5,0
2511,5,3,2,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,3,4,0
2512,5,2,8,0,1,1,1,1,7,0,1,2,2,7,7,0,2,1,4,3,3,0
2513,2,0,4,1,5,1,0,0,9,1,1,2,2,6,6,0,2,1,4,2,5,0
2514,2,0,3,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,3,5,0
2515,2,0,4,1,5,1,0,0,9,1,1,2,2,7,7,0,2,1,4,2,4,0
2516,5,3,4,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,2,4,0
2517,5,0,2,1,5,1,0,0,10,1,1,2,2,3,6,0,2,1,4,2,5,0
2518,2,2,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,3,1
2519,5,3,3,1,5,1,0,0,9,1,1,2,2,6,6,0,2,1,4,3,5,0
2520,5,0,2,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,2,4,0
2521,2,0,4,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,3,4,0
2522,2,0,4,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,2,4,0
2523,5,3,4,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,2,5,0
2524,5,3,3,1,5,1,0,0,5,1,1,2,2,7,6,0,2,1,4,3,5,0
2525,5,3,4,1,5,1,0,0,5,1,1,2,2,7,7,0,2,1,4,2,4,0
2526,5,0,3,1,5,1,0,0,9,1,1,2,2,6,7,0,2,1,4,3,5,0
2527,5,3,4,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,2,5,0
2528,5,3,4,1,5,1,0,0,7,1,1,2,2,7,6,0,2,1,4,2,4,0
2529,2,0,4,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,3,5,0
2530,5,3,3,1,5,1,0,0,5,1,1,2,2,7,6,0,2,1,4,3,4,0
2531,5,3,2,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,2,5,0
2532,5,3,4,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,2,5,0
2533,5,0,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,4
2534,2,0,3,1,5,1,0,0,9,1,1,2,2,6,6,0,2,1,4,2,4,0
2535,5,3,2,1,5,1,0,0,9,1,1,2,2,3,3,0,2,1,4,2,4,0
2536,5,0,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,0
2537,5,3,2,1,5,1,0,0,5,1,1,2,2,7,7,0,2,1,4,2,4,0
2538,5,0,2,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,2,4,0
2539,5,0,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,0
2540,5,0,5,0,1,1,1,1,5,0,1,2,2,7,7,0,2,1,4,3,3,0
2541,5,0,3,1,5,1,0,0,9,1,1,2,2,7,7,0,2,1,4,2,4,0
2542,2,0,3,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,3,5,0
2543,5,0,3,1,5,1,0,0,9,1,1,2,2,7,6,0,2,1,4,3,4,0
2544,5,3,3,1,5,1,0,0,10,1,1,2,2,7,6,0,2,1,4,2,5,0
2545,5,3,3,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,3,4,0
2546,2,0,3,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,3,5,0
2547,5,0,3,1,5,1,0,0,10,1,1,2,2,7,6,0,2,1,4,3,5,0
2548,5,0,2,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,2,4,0
2549,5,0,4,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,2,5,0
2550,5,3,4,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,2,4,0
2551,2,0,4,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,2,5,0
2552,2,0,4,1,5,1,0,0,9,1,1,2,2,6,7,0,2,1,4,3,4,0
2553,2,0,3,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,2,5,0
2554,5,0,3,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,2,5,0
2555,5,3,4,1,5,1,0,0,9,1,1,2,2,6,6,0,2,1,4,3,4,0
2556,5,3,2,1,5,1,0,0,10,1,1,2,2,6,3,0,2,1,4,3,4,0
2557,2,0,4,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,3,4,0
2558,5,3,3,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,3,4,0
2559,5,3,4,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,2,5,0
2560,5,0,8,0,1,1,0,1,2,0,1,2,2,7,7,0,2,1,4,2,4,0
2561,2,0,4,1,5,1,0,0,9,1,1,2,2,7,6,0,2,1,4,2,5,0
2562,5,3,2,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,3,4,0
2563,5,3,4,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,3,5,0
2564,2,0,3,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,2,4,0
2565,5,0,2,1,5,1,0,0,10,1,1,2,2,7,6,0,2,1,4,2,5,0
2566,5,0,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,0
2567,5,3,2,1,5,1,0,0,5,1,1,2,2,7,6,0,2,1,4,2,5,0
2568,2,0,3,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,3,4,0
2569,2,3,2,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,2,4,0
2570,5,0,2,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,3,4,0
2571,5,0,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,1
2572,5,3,4,1,5,1,0,0,10,1,1,2,2,7,3,0,2,1,4,3,5,0
2573,5,3,4,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,2,4,0
2574,5,3,4,1,5,1,0,0,7,1,1,2,2,3,7,0,2,1,4,2,4,0
2575,5,3,4,1,5,1,0,0,5,1,1,2,2,7,7,0,2,1,4,2,5,0
2576,5,3,3,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,3,5,0
2577,5,3,4,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,2,5,0
2578,5,0,3,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,2,5,0
2579,5,3,2,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,2,5,0
2580,5,3,2,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,2,4,0
2581,5,3,3,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,3,4,0
2582,2,0,2,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,3,4,0
2583,2,0,4,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,2,4,0
2584,2,0,4,1,5,1,0,0,10,1,1,2,2,7,3,0,2,1,4,3,4,0
2585,5,3,3,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,3,4,0
2586,5,3,3,1,5,1,0,0,10,1,1,2,2,6,3,0,2,1,4,3,5,0
2587,5,0,2,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,2,4,0
2588,2,0,4,1,5,1,0,0,10,1,1,2,2,3,3,0,2,1,4,3,4,0
2589,2,0,4,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,3,4,0
2590,5,3,2,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,2,5,0
2591,5,3,4,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,3,4,0
2592,2,0,4,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,2,5,0
2593,2,0,4,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,3,4,0
2594,5,0,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,4
2595,5,0,3,1,5,1,0,0,5,1,1,2,2,7,7,0,2,1,4,2,5,0
2596,5,3,4,1,5,1,0,0,10,1,1,2,2,3,3,0,2,1,4,3,5,0
2597,5,0,3,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,3,5,0
2598,5,0,3,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,3,5,0
2599,5,3,3,1,5,1,0,0,10,1,1,2,2,3,7,0,2,1,4,2,4,0
2600,2,0,4,1,5,1,0,0,9,1,1,2,2,7,7,0,2,1,4,2,5,0
2601,2,0,3,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,2,5,0
2602,5,3,4,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,2,4,0
2603,5,0,2,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,2,5,0
2604,2,0,4,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,3,4,0
2605,5,0,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,4
2606,5,0,2,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,3,4,0
2607,2,0,4,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,3,4,0
2608,5,0,2,1,5,1,0,0,5,1,1,2,2,7,6,0,2,1,4,2,5,0
2609,5,0,2,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,3,4,0
2610,5,3,2,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,2,5,0
2611,2,3,3,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,3,4,0
2612,2,0,4,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,3,5,0
2613,5,0,3,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,3,5,0
2614,2,0,3,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,2,4,0
2615,5,3,4,1,5,1,0,0,10,1,1,2,2,7,6,0,2,1,4,2,5,0
2616,5,3,3,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,3,5,0
2617,5,3,3,1,5,1,0,0,9,1,1,2,2,3,7,0,2,1,4,3,5,0
2618,5,0,4,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,3,5,0
2619,5,3,2,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,2,5,0
2620,2,0,4,1,5,1,0,0,9,1,1,2,2,3,3,0,2,1,4,3,4,0
2621,5,3,2,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,3,4,0
2622,5,0,4,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,3,5,0
2623,2,0,4,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,2,5,0
2624,5,3,2,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,3,4,0
2625,5,0,3,1,5,1,0,0,10,1,1,2,2,7,3,0,2,1,4,3,4,0
2626,5,3,4,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,3,4,0
2627,5,0,3,0,1,1,0,1,2,0,1,2,2,7,7,0,2,1,4,3,4,0
2628,2,0,3,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,3,4,0
2629,5,0,4,1,5,1,0,0,10,1,1,2,2,3,3,0,2,1,4,3,5,0
2630,2,2,4,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,0,1
2631,2,0,4,1,5,1,0,0,10,1,1,2,2,3,7,0,2,1,4,3,4,0
2632,5,3,3,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,3,5,0
2633,2,3,3,1,5,1,0,0,10,1,1,2,2,3,3,0,2,1,4,3,4,0
2634,5,3,3,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,3,4,0
2635,2,3,2,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,3,4,0
2636,5,3,3,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,3,5,0
2637,5,0,3,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,3,4,0
2638,2,0,3,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,3,4,0
2639,5,3,4,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,2,4,0
2640,2,0,4,1,5,1,0,0,9,1,1,2,2,3,3,0,2,1,4,2,5,0
2641,5,3,2,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,3,4,0
2642,5,3,2,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,2,4,0
2643,2,3,4,1,5,1,0,0,9,1,1,2,2,3,3,0,2,1,4,2,4,0
2644,5,3,4,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,3,5,0
2645,5,0,3,1,5,1,0,0,9,1,1,2,2,3,7,0,2,1,4,3,5,0
2646,2,0,3,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,2,5,0
2647,2,0,8,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,3,1
2648,5,3,4,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,3,4,0
2649,5,0,3,1,5,1,0,0,9,1,1,2,2,3,3,0,2,1,4,2,5,0
2650,2,3,2,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,3,5,0
2651,5,0,2,1,5,1,0,0,10,1,1,2,2,3,3,0,2,1,4,2,4,0
2652,5,3,4,1,5,1,0,0,9,1,1,2,2,3,3,0,2,1,4,3,5,0
2653,2,3,4,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,2,5,0
2654,5,3,3,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,2,4,0
2655,2,0,4,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,2,4,0
2656,5,3,2,1,5,1,0,0,9,1,1,2,2,7,7,0,2,1,4,2,5,0
2657,5,3,2,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,2,4,0
2658,5,3,2,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,2,4,0
2659,5,0,2,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,3,5,0
2660,5,0,2,1,5,1,0,0,7,1,1,2,2,3,7,0,2,1,4,3,4,0
2661,5,0,2,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,3,4,0
2662,2,0,4,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,3,5,0
2663,5,0,3,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,2,4,0
2664,5,0,3,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,2,4,0
2665,5,3,3,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,2,5,0
2666,5,3,4,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,3,4,0
2667,5,0,2,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,2,5,0
2668,5,0,2,1,5,1,0,0,10,1,1,2,2,3,3,0,2,1,4,3,5,0
2669,5,0,3,1,5,1,0,0,9,1,1,2,2,3,6,0,2,1,4,3,5,0
2670,5,0,2,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,3,4,0
2671,2,0,4,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,3,5,0
2672,5,0,2,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,3,4,0
2673,2,0,4,1,5,1,0,0,10,1,1,2,2,7,6,0,2,1,4,3,5,0
2674,2,0,4,1,5,1,0,0,10,1,1,2,2,3,3,0,2,1,4,2,4,0
2675,2,0,4,1,5,1,0,0,9,1,1,2,2,6,6,0,2,1,4,2,4,0
2676,5,0,3,1,5,1,0,0,5,1,1,2,2,7,6,0,2,1,4,2,4,0
2677,5,0,2,1,5,1,0,0,9,1,1,2,2,6,6,0,2,1,4,3,4,0
2678,5,3,2,1,5,1,0,0,9,1,1,2,2,6,7,0,2,1,4,3,5,0
2679,2,0,3,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,2,5,0
2680,2,0,4,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,3,4,0
2681,5,3,4,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,3,5,0
2682,2,0,4,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,2,4,0
2683,5,0,5,0,1,1,0,1,7,0,1,2,2,7,7,0,2,1,4,3,4,0
2684,5,0,2,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,2,5,0
2685,5,0,4,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,3,4,0
2686,5,3,2,1,5,1,0,0,10,1,1,2,2,3,6,0,2,1,4,3,5,0
2687,2,0,4,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,3,4,0
2688,2,0,4,1,5,1,0,0,10,1,1,2,2,3,3,0,2,1,4,2,5,0
2689,5,3,3,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,2,4,0
2690,2,2,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,0,1
2691,5,3,3,1,5,1,0,0,10,1,1,2,2,6,3,0,2,1,4,2,5,0
2692,5,3,4,1,5,1,0,0,10,1,1,2,2,7,6,0,2,1,4,3,4,0
2693,5,3,4,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,2,4,0
2694,2,0,3,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,3,4,0
2695,5,0,2,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,3,5,0
2696,2,0,4,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,2,5,0
2697,5,0,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,1
2698,5,3,2,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,3,4,0
2699,5,0,3,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,2,4,0
2700,5,0,2,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,3,4,0
2701,5,0,2,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,2,5,0
2702,5,3,2,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,2,4,0
2703,2,0,4,1,5,1,0,0,10,1,1,2,2,7,3,0,2,1,4,3,5,0
2704,2,0,4,1,5,1,0,0,9,1,1,2,2,3,6,0,2,1,4,2,4,0
2705,5,3,4,1,5,1,0,0,10,1,1,2,2,7,3,0,2,1,4,2,4,0
2706,5,0,2,1,5,1,0,0,9,1,1,2,2,3,7,0,2,1,4,3,5,0
2707,5,3,2,1,5,1,0,0,10,1,1,2,2,6,3,0,2,1,4,2,4,0
2708,5,3,4,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,2,5,0
